,id,subtitle,sq_mt_built,n_rooms,n_bathrooms,n_floors,raw_address,buy_price,buy_price_by_area,is_renewal_needed,is_new_development,built_year,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_parking,latitud,longitude
6504,10275,"Trafalgar, Madrid",86.0,2,2.0,0.0,"Calle Palafox , 9",650000,7558,0,1,0.0,1,0,0,0,1,0,40.3210028,-3.86385
6505,10274,"Trafalgar, Madrid",88.0,2,2.0,0.0,"Calle Palafox , 9",710000,8068,0,1,0.0,1,0,0,0,1,0,40.3210028,-3.86385
6506,10268,"Arapiles, Madrid",52.0,1,1.0,0.0,"fernandez de los rios, 23",260000,5000,0,0,0.0,1,0,0,0,0,0,40.434998,-3.7047127
6507,10267,"Gaztambide, Madrid",174.0,4,2.0,0.0,Calle de Joaquín María López,660000,3793,0,0,1970.0,0,0,0,1,0,0,40.4376548,-3.7131171
6508,10265,"Gaztambide, Madrid",170.0,3,3.0,0.0,Calle de Guzmán el Bueno,840000,4941,1,0,1970.0,1,0,0,1,0,0,40.4303314,-3.7134745
6509,10263,"Arapiles, Madrid",160.0,4,2.0,0.0,Calle de Galileo,830000,5188,1,0,0.0,1,0,0,0,1,1,40.4316847,-3.7104303
6510,10262,"Trafalgar, Madrid",204.0,7,2.0,0.0,Calle del Cardenal Cisneros,810000,3971,0,0,1991.0,1,0,0,1,1,1,40.8278514,-3.5376708
6511,10261,"Vallehermoso, Madrid",278.0,6,3.0,0.0,"CEA BERMUDEZ, 10",1400000,5036,1,0,1970.0,1,0,0,0,0,1,40.4388895,-3.7071005
6512,10259,"Nuevos Ministerios-Ríos Rosas, Madrid",61.0,1,1.0,0.0,Calle de Bravo Murillo,535000,8770,0,0,0.0,1,0,1,0,0,0,40.4655387,-3.6911629
6513,10258,"Trafalgar, Madrid",110.0,3,1.0,0.0,"EGUILAZ, 4",375000,3409,1,0,1950.0,0,0,0,0,0,0,40.4290152,-3.700263911642838
6514,10257,"Trafalgar, Madrid",67.0,2,2.0,0.0,Calle de Monteleón,560000,8358,0,0,0.0,1,0,0,0,1,0,40.430114,-3.7045806
6515,10256,"Vallehermoso, Madrid",35.0,1,1.0,0.0,"Avenida de la Reina Victoria, Madrid, 3",226000,6457,0,0,0.0,0,0,0,0,0,0,40.4466967,-3.7045159
6516,10255,"Almagro, Madrid",210.0,3,3.0,0.0,Calle de José Abascal,1599000,7614,0,0,1950.0,1,0,0,0,1,0,40.4385057,-3.7010558
6517,10254,"Nuevos Ministerios-Ríos Rosas, Madrid",38.0,0,1.0,0.0,"Calle de Ríos Rosas, 19",275000,7237,0,0,1976.0,0,0,1,0,0,1,40.4423645,-3.700937236588381
6518,10252,"Trafalgar, Madrid",23.0,0,1.0,0.0,"Calle de Sagasta, 5",155000,6739,0,0,1945.0,0,0,0,0,1,0,40.4289149,-3.7010274
6519,10251,"Almagro, Madrid",316.0,2,3.0,0.0,Calle del general arrando,1950000,6171,0,0,2003.0,1,0,1,1,0,0,40.4317055,-3.6949482
6520,10250,"Nuevos Ministerios-Ríos Rosas, Madrid",72.0,3,1.0,0.0,Calle de Alonso Cano,350000,4861,0,0,0.0,0,0,0,1,0,0,40.436699,-3.6979437
6521,10249,"Nuevos Ministerios-Ríos Rosas, Madrid",177.0,3,3.0,0.0,Calle de Zurbano,950000,5367,0,0,1953.0,0,0,0,1,0,0,40.4328678,-3.693329
6522,10248,"Almagro, Madrid",172.0,3,3.0,0.0,Calle de José Abascal,1599000,9297,0,0,2019.0,1,0,0,0,0,0,40.4385057,-3.7010558
6523,10247,"Nuevos Ministerios-Ríos Rosas, Madrid",177.0,3,4.0,0.0,Calle de Ríos Rosas,950000,5367,0,0,1949.0,0,0,0,1,0,0,40.4418556,-3.6985978
6524,10246,"Gaztambide, Madrid",80.0,3,1.0,0.0,Calle de Andres Mellado,499000,6238,0,0,1955.0,1,0,0,0,0,0,40.4306197,-3.714648
6525,10245,"Arapiles, Madrid",260.0,5,3.0,0.0,VALLEHERMOSO,999000,3842,0,0,1971.0,1,0,1,1,0,1,40.4430572,-3.7116809920844496
6526,10242,"Almagro, Madrid",202.0,3,2.0,0.0,Calle el Españoleto,1300000,6436,0,0,0.0,1,0,0,0,1,0,40.5672562,-4.2864353
6527,10241,"Vallehermoso, Madrid",324.0,6,3.0,0.0,Santander,990000,3056,0,0,1966.0,1,0,0,0,0,1,7.89315775,-72.508061466156
6528,10240,"Vallehermoso, Madrid",180.0,5,3.0,0.0,"Calle de Galileo, Madrid",675000,3750,1,0,1958.0,1,0,0,1,0,0,40.4316847,-3.7104303
6529,10239,"Gaztambide, Madrid",306.0,4,3.0,0.0,Calle de Gaztambide,860000,2810,0,0,1970.0,1,0,0,1,0,1,40.4393085,-3.7152011
6530,10238,"Gaztambide, Madrid",306.0,4,3.0,0.0,Calle de gaztambide,860000,2810,0,0,1970.0,1,0,0,1,0,1,40.4393085,-3.7152011
6531,10235,"Trafalgar, Madrid",120.0,4,2.0,0.0,Calle GARCILASO,540000,4500,0,0,0.0,1,0,0,0,0,0,40.3065047,-3.736409
6532,10234,"Gaztambide, Madrid",112.0,2,2.0,0.0,"Calle de Guzmán el Bueno, 79",597000,5330,0,0,0.0,1,0,0,1,0,0,40.4370868,-3.7131248
6533,10233,"Trafalgar, Madrid",153.0,4,3.0,0.0,Calle de Sandoval,795000,5196,1,0,1931.0,1,0,0,0,1,0,40.4300678,-3.70328
6534,10230,"Gaztambide, Madrid",80.0,2,2.0,0.0,"Calle de Gaztambide, 53",509000,6362,0,0,0.0,1,0,0,1,1,1,40.4358496,-3.7155398
6535,10229,"Trafalgar, Madrid",67.0,2,2.0,0.0,"Calle de Monteleón, 52",550000,8209,0,0,1935.0,1,0,0,0,1,0,40.430114,-3.7045806
6536,10227,"Arapiles, Madrid",36.0,1,1.0,0.0,"Calle de Fernando el Católico, 28",225000,6250,0,0,1940.0,0,0,0,0,0,0,40.4341718,-3.7108612
6537,10225,"Trafalgar, Madrid",20.0,0,1.0,0.0,"Castillo, 6",125000,6250,0,0,1940.0,0,0,0,0,0,0,40.7527705,-3.8784362
6538,10224,"Trafalgar, Madrid",169.0,4,2.0,0.0,"Calle del Castillo, 24",560000,3314,1,0,1955.0,1,0,0,0,0,1,40.4368846,-3.4734159
6539,10221,"Trafalgar, Madrid",200.0,4,3.0,0.0,"Calle de Santa Engracia, Madrid, 37",975000,4875,1,0,1964.0,1,0,0,1,0,0,40.4317496,-3.69754
6540,10220,"Nuevos Ministerios-Ríos Rosas, Madrid",83.0,3,2.0,0.0,"Calle Robledillo, 6",445000,5361,0,0,0.0,1,0,0,0,0,1,40.54923475,-4.013128951928806
6541,10219,"Arapiles, Madrid",96.0,2,2.0,0.0,"Calle de Fernando el Católico, 10",412000,4292,0,0,1952.0,0,0,0,0,0,0,40.4339454,-3.707437
6542,10218,"Almagro, Madrid",197.0,4,4.0,0.0,"Calle de José Abascal, Madrid, 46",1190000,6041,0,0,0.0,1,0,0,0,0,1,40.4380264,-3.6938799
6543,10217,"Nuevos Ministerios-Ríos Rosas, Madrid",180.0,5,3.0,0.0,"Calle de Raimundo Fernández Villaverde, Madrid",1120000,6222,0,0,1985.0,1,0,0,0,0,1,40.4460617,-3.6909921
6544,10216,"Almagro, Madrid",211.0,4,3.0,0.0,"Garcia de Paredes, 76",995000,4716,0,0,1963.0,1,0,0,1,0,1,40.4371884,-3.7037281
6545,10211,"Nuevos Ministerios-Ríos Rosas, Madrid",90.0,2,2.0,0.0,Calle DE BRETÓN DE LOS HERREROS,505000,5611,0,0,0.0,1,0,0,0,1,0,40.4393552,-3.6933124
6546,10210,"Trafalgar, Madrid",135.0,2,2.0,0.0,Calle General Álvarez de Castro,759500,5626,0,0,1940.0,1,0,0,0,0,0,40.4365584,-3.7026908
6547,10206,"Almagro, Madrid",336.0,4,4.0,0.0,Calle de García de Paredes,2180000,6488,1,0,0.0,1,0,0,1,0,0,40.4371559,-3.7040819
6548,10205,"Nuevos Ministerios-Ríos Rosas, Madrid",60.0,2,1.0,0.0,"Calle de Santa Engracia, 158",332000,5533,0,0,0.0,1,0,0,0,0,0,40.4458169,-3.7032506
6549,10201,"Vallehermoso, Madrid",101.0,3,2.0,0.0,"Calle Sotomayor, Madrid",437800,4335,1,0,1955.0,0,0,0,0,0,0,40.0332237,-3.5695263
6550,10196,"Arapiles, Madrid",80.0,2,2.0,0.0,Calle de Vallehermoso,450000,5625,0,0,1945.0,0,0,0,0,0,0,40.4399709,-3.7081772
6551,10193,"Arapiles, Madrid",287.0,9,3.0,0.0,Calle de Cea Bermúdez,945000,3293,1,0,1950.0,1,0,0,1,0,0,40.4391584,-3.7168323
6552,10192,"Trafalgar, Madrid",53.0,2,1.0,0.0,Calle de Monteleón,415000,7830,0,0,1935.0,0,0,0,0,0,0,40.430114,-3.7045806
6553,10191,"Arapiles, Madrid",168.0,5,3.0,0.0,"Calle de Vallehermoso, Madrid",625000,3720,1,0,1959.0,1,0,0,0,1,0,40.4399709,-3.7081772
6554,10190,"Nuevos Ministerios-Ríos Rosas, Madrid",120.0,3,1.0,0.0,Calle de Espronceda,520000,4333,0,0,0.0,1,0,0,0,1,0,40.2160485,-3.8549766
6555,10189,"Nuevos Ministerios-Ríos Rosas, Madrid",117.0,2,3.0,0.0,Calle de Bretón de los Herreros,670000,5726,0,0,0.0,0,0,0,0,0,0,40.4393552,-3.6933124
6556,10188,"Arapiles, Madrid",80.0,3,2.0,0.0,Calle Galileo,359000,4488,0,0,0.0,0,0,0,0,0,0,40.4441307,-3.3203424
6557,10187,"Trafalgar, Madrid",115.0,4,2.0,0.0,"Calle de Palafox, 12",635000,5522,0,0,0.0,1,0,0,1,0,1,40.4310915,-3.7011715
6558,10186,"Arapiles, Madrid",80.0,2,1.0,0.0,"Calle de Bravo Murillo, 39",449000,5612,0,0,0.0,1,0,0,0,0,0,40.4367802,-3.7050035543478255
6559,10185,"Nuevos Ministerios-Ríos Rosas, Madrid",72.0,3,1.0,0.0,Calle de Alonso Cano,350000,4861,0,0,0.0,0,0,0,1,0,0,40.436699,-3.6979437
6560,10184,"Nuevos Ministerios-Ríos Rosas, Madrid",86.0,4,1.0,0.0,Santa Engracia,380000,4419,1,0,1960.0,0,0,0,0,0,0,40.4465769,-3.7036407
6561,10183,"Arapiles, Madrid",40.0,2,1.0,0.0,Calle de Galileo,295000,7375,0,0,1930.0,0,0,0,1,0,0,40.4316847,-3.7104303
6562,10182,"Arapiles, Madrid",178.0,3,3.0,0.0,Calle de Galileo,675000,3792,1,0,1957.0,1,0,0,1,0,0,40.4316847,-3.7104303
6563,10181,"Nuevos Ministerios-Ríos Rosas, Madrid",220.0,4,4.0,0.0,Calle de Santa Engracia,1250000,5682,0,0,1950.0,1,0,0,0,1,1,40.4329791,-3.6978836
6564,10178,"Gaztambide, Madrid",175.0,4,3.0,0.0,"Calle de Andres Mellado, 9",795000,4543,0,0,1971.0,1,0,0,1,0,0,40.431375,-3.7146845
6565,10177,"Almagro, Madrid",208.0,3,2.0,0.0,GENERAL MARTINEZ CAMPOS,1300000,6250,1,0,1955.0,1,0,0,1,0,1,40.4350621,-3.6982818
6566,10176,"Almagro, Madrid",93.0,2,1.0,0.0,"Calle de Almagro, 28",445000,4785,0,0,0.0,0,0,0,0,0,0,40.4299038,-3.6932928
6567,10175,"Vallehermoso, Madrid",97.0,3,1.0,0.0,Paseo de San Francisco de Sales,570000,5876,0,0,0.0,1,0,0,1,0,0,40.4395167,-3.7171021
6568,10174,"Almagro, Madrid",330.0,3,4.0,0.0,Alfonso X,2695000,8167,0,0,2018.0,1,0,1,1,1,1,38.347093,-0.4882465
6569,10173,"Almagro, Madrid",239.0,3,3.0,0.0,Calle de Alfonso X,1990000,8326,0,0,0.0,1,0,0,0,0,1,40.4329209,-3.692104
6570,10172,"Trafalgar, Madrid",200.0,5,2.0,0.0,"Calle de Fuencarral, 134",1200000,6000,1,0,0.0,1,0,0,0,1,0,40.4326583,-3.7039024
6571,10171,"Nuevos Ministerios-Ríos Rosas, Madrid",83.0,3,1.0,0.0,"Calle de Espronceda, 8",465000,5602,1,0,0.0,1,0,0,0,1,0,40.4405573,-3.696109
6572,10170,"Arapiles, Madrid",43.0,2,1.0,0.0,Calle de Fernández de los Ríos,229500,5337,0,0,1940.0,1,0,0,0,0,0,40.4350194,-3.7068517
6573,10169,"Almagro, Madrid",205.0,4,3.0,0.0,"Calle de Fernández de la Hoz, 40",1030000,5024,0,0,0.0,1,0,0,0,0,0,40.4393722,-3.6944593
6574,10168,"Nuevos Ministerios-Ríos Rosas, Madrid",142.0,3,2.0,0.0,"Calle de Espronceda, 22",720000,5070,0,0,0.0,0,0,0,1,0,0,40.4405573,-3.696109
6575,10167,"Arapiles, Madrid",140.0,3,2.0,0.0,"Calle de Blasco de Garay, 20",810000,5786,0,0,0.0,1,0,0,1,1,0,40.4362414,-3.7113374
6576,10166,"Gaztambide, Madrid",114.0,4,2.0,0.0,"Calle de Guzmán el Bueno, 81",580000,5088,0,0,1943.0,1,0,0,1,0,0,40.4372359,-3.7131443
6577,10165,"Trafalgar, Madrid",67.0,2,2.0,0.0,Calle Monteleón,550000,8209,0,0,0.0,1,0,0,0,1,0,40.6755695,-4.0858817
6578,10164,"Vallehermoso, Madrid",267.0,6,3.0,0.0,Calle General Ampudia,950000,3558,0,0,1961.0,1,0,0,1,1,0,40.443662,-3.7149732
6579,10163,"Gaztambide, Madrid",44.0,1,1.0,0.0,"Calle de Rodríguez San Pedro, 61",275000,6250,0,0,0.0,0,0,0,0,0,0,40.4314891,-3.7062981
6580,10162,"Nuevos Ministerios-Ríos Rosas, Madrid",101.0,1,1.0,0.0,BRAVO MURILLO/RIOS ROSAS,480000,4752,0,0,0.0,0,0,1,0,0,1,40.4434571,-3.7041813
6581,10160,"Vallehermoso, Madrid",160.0,4,2.0,0.0,"Paseo de San Francisco de Sales, 31",790000,4938,1,0,0.0,0,0,0,1,0,1,40.4423353,-3.7133434
6582,10158,"Almagro, Madrid",29.0,1,1.0,0.0,MOREJON,190000,6552,0,0,1950.0,0,0,0,0,0,0,40.4598417,-3.6230992
6583,10156,"Gaztambide, Madrid",90.0,2,2.0,0.0,"Calle de Fernández de los Ríos, 70",460000,5111,0,0,0.0,1,0,0,0,1,0,40.435386,-3.7125342
6584,10155,"Gaztambide, Madrid",43.0,1,1.0,0.0,"Calle de Meléndez Valdés, 43",285000,6628,0,0,0.0,0,0,0,0,0,0,40.4329635,-3.7139389
6585,10154,"Nuevos Ministerios-Ríos Rosas, Madrid",103.0,2,1.0,0.0,"Calle de Cristóbal Bordiú, 11",500000,4854,0,0,1941.0,1,0,0,0,0,0,40.4432402,-3.703418
6586,10153,"Gaztambide, Madrid",151.0,4,3.0,0.0,"Calle de Blasco de Garay, 67",600000,3974,1,0,0.0,1,0,0,1,1,1,40.4383793,-3.7112447
6587,10151,"Trafalgar, Madrid",42.0,1,1.0,0.0,"Calle de Alburquerque, 29",270000,6429,0,0,0.0,1,0,0,1,1,0,40.4310839,-3.7018618
6588,10150,"Gaztambide, Madrid",168.0,4,3.0,0.0,"Calle de Gaztambide, 16",740000,4405,1,0,0.0,1,0,0,0,1,0,40.4327025,-3.7155757
6589,10149,"Trafalgar, Madrid",36.0,0,1.0,0.0,"Calle de Viriato, 27",288000,8000,0,0,0.0,1,0,0,0,1,0,40.4359867,-3.7033085
6590,10148,"Gaztambide, Madrid",101.0,0,1.0,0.0,"Calle de Rodríguez San Pedro, 49",790000,7822,0,0,0.0,1,0,0,1,0,0,40.4314891,-3.7062981
6591,10147,"Vallehermoso, Madrid",630.0,8,5.0,3.0,Calle de Vicente Aleixandre s/n,4250000,6746,1,0,1930.0,0,0,0,1,1,0,40.4456957,-3.7180961
6592,10146,"Nuevos Ministerios-Ríos Rosas, Madrid",185.0,4,3.0,0.0,"Calle de Ríos Rosas, 54",895000,4838,0,0,0.0,1,0,0,1,1,0,40.4415308,-3.6955205
6593,10145,"Trafalgar, Madrid",204.0,7,2.0,0.0,Calle del Cardenal Cisneros,840000,4118,0,0,0.0,1,0,0,0,0,1,40.8278514,-3.5376708
6594,10144,"Arapiles, Madrid",192.0,6,2.0,0.0,Calle de Vallehermoso,819000,4266,0,0,0.0,1,0,0,0,0,0,40.4399709,-3.7081772
6595,10143,"Nuevos Ministerios-Ríos Rosas, Madrid",338.0,3,4.0,0.0,JOSE ABASCAL,1795000,5311,0,0,1967.0,1,0,0,0,0,1,40.4382044,-3.6914101
6596,10142,"Gaztambide, Madrid",100.0,3,1.0,0.0,FERNANDO EL CATOLICO,580000,5800,0,0,0.0,1,0,0,0,0,0,40.434462,-3.7153976
6597,10141,"Almagro, Madrid",301.0,4,3.0,0.0,Almagro,2300000,7641,0,0,0.0,1,0,0,0,1,0,40.43172695,-3.69304366694354
6598,10140,"Nuevos Ministerios-Ríos Rosas, Madrid",66.0,3,1.0,0.0,Calle de Alonso Cano,385000,5833,0,0,1935.0,1,0,0,0,0,0,40.436699,-3.6979437
6599,10139,"Arapiles, Madrid",186.0,4,2.0,0.0,Calle de Rodríguez San Pedro,665000,3575,1,0,1961.0,1,0,0,1,0,0,40.4315307,-3.7074998
6600,10138,"Vallehermoso, Madrid",35.0,1,1.0,0.0,Avenida de la Reina Victoria,200000,5714,0,0,0.0,0,0,0,0,0,0,40.4469338,-3.7097298
6601,10137,"Vallehermoso, Madrid",360.0,6,3.0,0.0,Calle de Cea Bermúdez,1395000,3875,1,0,1955.0,1,0,0,1,0,1,40.4391584,-3.7168323
6602,10136,"Trafalgar, Madrid",67.0,2,2.0,0.0,Calle de Monteleón,550000,8209,0,0,0.0,1,0,0,0,1,0,40.430114,-3.7045806
6603,10130,"Almagro, Madrid",95.0,3,2.0,0.0,Calle del General Arrando,610000,6421,0,0,0.0,0,0,0,0,0,0,40.4317055,-3.6949482
6604,10129,"Vallehermoso, Madrid",104.0,2,2.0,0.0,Calle de Andres Mellado,429000,4125,0,0,1958.0,1,0,0,0,0,1,40.4306197,-3.714648
6605,10128,"Vallehermoso, Madrid",185.0,5,2.0,0.0,Calle del General Ampudia,860000,4649,0,0,0.0,1,0,0,0,0,0,40.4438245,-3.7151866
6606,10127,"Almagro, Madrid",422.0,5,5.0,0.0,Almagro,2880000,6825,0,0,0.0,1,0,0,1,0,1,40.43172695,-3.69304366694354
6607,10125,"Arapiles, Madrid",82.0,2,1.0,0.0,Calle de Bravo Murillo,429999,5244,0,0,0.0,1,0,0,1,0,1,40.4655387,-3.6911629
6608,10124,"Almagro, Madrid",115.0,3,2.0,0.0,"Calle de Fortuny, 47",950000,8261,0,0,0.0,1,0,1,1,0,1,40.4305842,-3.6907454
6609,10123,"Almagro, Madrid",89.0,2,2.0,0.0,"Calle de Fortuny, 47",850000,9551,0,0,0.0,1,0,1,1,0,1,40.4305842,-3.6907454
6610,10122,"Arapiles, Madrid",187.0,4,1.0,0.0,Plaza del Conde del Valle de Súchil,930000,4973,0,0,0.0,0,0,0,0,0,0,40.4309983,-3.70728254544948
6611,10121,"Arapiles, Madrid",73.0,3,1.0,0.0,Calle de Rodríguez San Pedro,339999,4658,0,0,1964.0,0,0,0,0,0,0,40.4315307,-3.7074998
6612,10120,"Trafalgar, Madrid",120.0,3,2.0,0.0,Calle de Covarrubias,695000,5792,0,0,0.0,1,0,0,0,1,0,40.4297029,-3.6975667
6613,10118,"Gaztambide, Madrid",198.0,4,2.0,0.0,Calle de Andres Mellado,1250000,6313,1,0,1968.0,1,0,0,1,0,1,40.4306197,-3.714648
6614,10117,"Almagro, Madrid",87.0,3,1.0,0.0,Calle de Zurbano,490000,5632,1,0,1960.0,0,0,0,0,1,0,40.4328678,-3.693329
6615,10116,"Vallehermoso, Madrid",225.0,5,3.0,0.0,Calle de Melquíades Álvarez,859000,3818,0,0,1964.0,0,0,0,1,0,0,40.4413015,-3.7135243
6616,10115,"Almagro, Madrid",168.0,3,2.0,0.0,Calle de Fernández de la Hoz,995000,5923,0,0,0.0,1,0,0,0,0,0,40.4393722,-3.6944593
6617,10114,"Arapiles, Madrid",120.0,4,2.0,0.0,"Calle de Bravo Murillo, 41",480000,4000,0,0,0.0,1,0,0,0,0,1,40.4373673,-3.7044476
6618,10112,"Almagro, Madrid",362.0,6,2.0,0.0,Calle de José Abascal,1800000,4972,1,0,1946.0,1,0,0,1,0,0,40.4385057,-3.7010558
6619,10111,"Trafalgar, Madrid",85.0,2,2.0,0.0,Calle de García de Paredes,590000,6941,0,0,2005.0,1,0,1,0,1,0,40.4371559,-3.7040819
6620,10108,"Trafalgar, Madrid",106.0,2,1.0,0.0,Trafalgar,530000,5000,0,0,1877.0,1,0,0,0,1,0,40.4332491,-3.701245895798365
6621,10107,"Almagro, Madrid",336.0,4,4.0,0.0,"Calle de García de Paredes, 28010",2180000,6488,0,0,1951.0,1,0,0,1,1,0,40.4366696,-3.6963592
6622,10102,"Almagro, Madrid",172.0,2,3.0,0.0,"Calle de José Abascal, Madrid",1599000,9297,0,0,0.0,1,0,0,0,0,0,40.4385057,-3.7010558
6623,10100,"Nuevos Ministerios-Ríos Rosas, Madrid",37.0,1,1.0,0.0,Calle de María de Guzmán,141512,3825,1,0,1930.0,0,0,0,0,0,0,40.4440459,-3.695339
6624,10099,"Trafalgar, Madrid",98.0,2,1.0,0.0,Calle General Álvarez de Castro,482500,4923,0,0,0.0,1,0,0,1,0,0,40.4365584,-3.7026908
6625,10098,"Nuevos Ministerios-Ríos Rosas, Madrid",199.0,7,2.0,0.0,Calle MAUDES,853000,4286,0,0,0.0,1,0,0,0,1,0,40.4452637,-3.700357
6626,10097,"Gaztambide, Madrid",183.0,3,2.0,0.0,Calle de Gaztambide,790000,4317,0,0,1965.0,1,0,0,1,1,0,40.4393085,-3.7152011
6627,10096,"Trafalgar, Madrid",67.0,2,2.0,0.0,Calle de Monteleón,550000,8209,0,0,1935.0,0,0,0,0,0,0,40.430114,-3.7045806
6628,10095,"Almagro, Madrid",450.0,5,4.0,0.0,"Calle de Almagro, 28010",3500000,7778,0,0,1950.0,1,0,0,0,1,0,40.4279563,-3.6954449
6629,10094,"Trafalgar, Madrid",159.0,5,2.0,0.0,Calle de Alburquerque,875000,5503,0,0,0.0,1,0,0,1,0,1,40.4310839,-3.7018618
6630,10093,"Almagro, Madrid",152.0,3,2.0,0.0,"Calle de García de Paredes, Madrid, 64",900000,5921,1,0,1936.0,1,0,0,1,0,0,40.4371559,-3.7040819
6631,10092,"Almagro, Madrid",210.0,3,3.0,0.0,"Calle de José Abascal, Madrid",1599000,7614,0,0,1950.0,1,0,0,0,0,0,40.4385057,-3.7010558
6632,10090,"Almagro, Madrid",80.0,1,1.0,0.0,Fortuny,600000,7500,0,0,0.0,0,0,0,0,0,0,40.5009223,-4.0602905
6633,10084,"Gaztambide, Madrid",110.0,4,2.0,0.0,Calle de Blasco de Garay,460000,4182,1,0,1950.0,1,0,0,0,0,0,40.4395559,-3.711067
6634,10083,"Almagro, Madrid",100.0,2,2.0,0.0,Calle de Alfonso X,800000,8000,0,0,0.0,1,0,0,1,0,0,40.4329209,-3.692104
6635,10082,"Almagro, Madrid",237.0,4,3.0,0.0,Calle de Fernando el Santo,1900000,8017,0,0,0.0,1,0,0,0,1,0,40.428097,-3.6920876
6636,10081,"Vallehermoso, Madrid",100.0,4,2.0,0.0,"Calle de Cea Bermúdez, Madrid",480000,4800,0,0,0.0,1,0,0,0,0,0,40.4391584,-3.7168323
6637,10080,"Vallehermoso, Madrid",75.0,3,2.0,0.0,Calle de Lucio del Valle,450000,6000,0,0,1970.0,1,0,0,0,0,0,40.4400394,-3.7080753
6638,10079,"Almagro, Madrid",120.0,3,3.0,0.0,"Calle de García de Paredes, Madrid",730000,6083,0,0,0.0,0,0,0,0,0,0,40.4371559,-3.7040819
6639,10074,"Almagro, Madrid",219.0,6,3.0,0.0,Calle de Zurbano,950000,4338,1,0,1945.0,1,0,0,0,1,0,40.4328678,-3.693329
6640,10063,"Arapiles, Madrid",125.0,3,2.0,0.0,"Calle de Cea Bermúdez, 23",780000,6240,0,0,0.0,1,0,0,1,0,0,40.4387241,-3.7097358
6641,10059,"Trafalgar, Madrid",115.0,3,2.0,0.0,"Calle de Palafox, 19",730000,6348,0,0,0.0,1,0,0,0,0,0,40.4310915,-3.7011715
6642,10057,"Gaztambide, Madrid",139.0,3,1.0,0.0,Andres Mellado,415000,2986,1,0,1940.0,1,0,0,0,0,0,40.441183,-3.7143173
6643,10055,"Trafalgar, Madrid",67.0,2,2.0,0.0,Calle de Monteleón,550000,8209,0,0,0.0,1,0,0,0,1,0,40.430114,-3.7045806
6644,10053,"Gaztambide, Madrid",192.0,5,2.0,0.0,"Calle de Guzmán el Bueno, 91",750000,3906,1,0,0.0,1,0,0,1,1,0,40.4380614,-3.7130487
6645,10052,"Almagro, Madrid",87.0,2,2.0,0.0,"Calle de Santa Engracia, Madrid",384000,4414,0,0,1950.0,1,0,0,0,0,0,40.4329791,-3.6978836
6646,10050,"Nuevos Ministerios-Ríos Rosas, Madrid",175.0,4,2.0,0.0,Calle de Ríos Rosas,625000,3571,1,0,1975.0,1,0,0,1,0,0,40.4418556,-3.6985978
6647,10049,"Almagro, Madrid",204.0,5,3.0,0.0,"Calle de Fortuny, 47",1490000,7304,1,0,0.0,1,0,1,1,0,1,40.4305842,-3.6907454
6648,10048,"Nuevos Ministerios-Ríos Rosas, Madrid",80.0,3,2.0,0.0,Calle de Modesto Lafuente,450000,5625,1,0,0.0,1,0,0,0,0,0,40.4455435,-3.6956977
6649,10043,"Almagro, Madrid",90.0,3,2.0,0.0,Calle de Fortuny,695000,7722,1,0,1970.0,1,0,1,1,0,1,40.4340892,-3.6901349
6650,10042,"Trafalgar, Madrid",47.0,1,1.0,0.0,"Calle General Alvarez de Castro, 21",190000,4043,0,0,0.0,0,0,0,0,0,0,40.4358498,-3.7025988
6651,10040,"Nuevos Ministerios-Ríos Rosas, Madrid",37.0,1,1.0,0.0,Calle de María de Guzmán,141512,3825,0,0,0.0,0,0,0,0,0,0,40.4440459,-3.695339
6652,10035,"Almagro, Madrid",211.0,4,3.0,0.0,Calle de García de Paredes,995000,4716,1,0,0.0,1,0,0,1,0,1,40.4371559,-3.7040819
6653,10034,"Gaztambide, Madrid",42.0,2,1.0,0.0,Calle de Rodríguez San Pedro,220000,5238,1,0,1884.0,0,0,0,0,0,0,40.4315307,-3.7074998
6654,10033,"Arapiles, Madrid",150.0,4,3.0,0.0,"Calle de San Bernardo, 97",700000,4667,1,0,0.0,1,0,0,1,0,0,40.4303735,-3.7057437
6655,10031,"Nuevos Ministerios-Ríos Rosas, Madrid",174.0,3,2.0,0.0,"Calle de Zurbano, 96",900000,5172,0,0,0.0,0,0,0,0,0,1,40.4328678,-3.693329
6656,10026,"Gaztambide, Madrid",150.0,4,3.0,0.0,"Calle de cea bermúdez, 63",730000,4867,0,0,0.0,1,0,0,1,0,1,40.4389238,-3.7162661
6657,10021,"Nuevos Ministerios-Ríos Rosas, Madrid",70.0,3,2.0,0.0,"Calle de María de Guzmán, 29",400000,5714,0,0,0.0,1,0,0,0,0,0,40.4440459,-3.695339
6658,10017,"Almagro, Madrid",52.0,1,1.0,0.0,"Calle Virtudes, 20",298000,5731,0,0,1930.0,0,0,0,0,0,0,40.5488894,-3.6325373
6659,10016,"Gaztambide, Madrid",53.0,1,1.0,0.0,"Calle de Fernando el Católico, 58",224000,4226,0,0,0.0,0,0,0,1,0,0,40.4343561,-3.7137401
6660,10014,"Arapiles, Madrid",150.0,5,2.0,0.0,Calle de Fernando el Católico,560000,3733,1,0,0.0,0,0,0,0,0,0,40.598238,-4.1269781
